transaction_id,transaction_type_id,account_id,transaction_date,from_account,to_account,amount_base_curr,amount_usd,currency_code,currency_rate,notes,load_date,load_id
7NI341769U598X976D,102,115,2017-12-01,5829-4949-365,9975-0572-886,713427,156953.94,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
2DU155192K012E620V,102,115,2018-01-01,5829-4949-365,1826-3244-457,886029,194926.38,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
0ZR132120O039J088Q,102,115,2018-02-01,5829-4949-365,1373-4166-311,893466,196562.52,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
9NA645445Q807S828V,102,115,2018-03-01,5829-4949-365,8003-1464-483,48119,10586.18,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
3KW764077V207D803J,102,115,2018-04-01,5829-4949-365,7703-6885-245,539036,118587.92,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
5ZD958154G608D906Z,102,115,2018-05-01,5829-4949-365,3794-5251-130,331412,72910.64,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
4NY008425Y534Z536H,102,115,2018-06-01,5829-4949-365,7651-8952-057,36806,8097.32,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
3MT568071G829N574E,102,116,2016-01-01,6161-0773-138,1256-1486-482,392314,86309.08,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
5FD255837F715K333R,102,116,2016-02-01,6161-0773-138,7849-0285-105,796477,175224.94,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
6PV946659U931O714F,102,116,2016-03-01,6161-0773-138,1640-7041-491,157189,34581.58,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
0AP862079C462X329E,102,116,2016-04-01,6161-0773-138,3809-1078-254,636344,139995.68,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
2BH641298W257Z134N,102,116,2016-05-01,6161-0773-138,1097-6582-590,672138,147870.36,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
4RC981569T272Y821C,102,116,2016-06-01,6161-0773-138,1760-1852-698,775156,170534.32,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
0CB530794Y855Z643G,102,116,2016-07-01,6161-0773-138,1970-4555-899,969974,213394.28,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
0XX809747V734L581E,102,116,2016-08-01,6161-0773-138,1838-5694-849,401494,88328.68,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
2MB628627H786S285S,102,116,2016-09-01,6161-0773-138,8876-8024-429,344594,75810.68,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
2UP505435N126P623P,102,116,2016-10-01,6161-0773-138,1624-0742-062,680749,149764.78,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
1MK571970R588K306L,102,116,2016-11-01,6161-0773-138,5814-8777-951,769844,169365.68,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
2VW299041R039A782Z,102,116,2016-12-01,6161-0773-138,6988-3552-298,809496,178089.12,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
5VZ507997H847H589M,102,116,2017-01-01,6161-0773-138,5950-8732-002,848708,186715.76,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
8XE892482L664S783L,102,116,2017-02-01,6161-0773-138,9328-2377-226,601428,132314.16,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
4AY440159X010I619W,102,116,2017-03-01,6161-0773-138,5829-4949-365,960144,211231.68,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
4AV125330H621B374K,102,116,2017-04-01,6161-0773-138,6161-0773-138,969758,213346.76,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
8FV316175J006W177E,102,116,2017-05-01,6161-0773-138,7226-3782-765,572245,125893.9,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
0FS543295T647S778W,102,116,2017-06-01,6161-0773-138,1196-8648-189,644257,141736.54,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
3AY535544C260P766H,102,116,2017-07-01,6161-0773-138,8441-9106-593,600300,132066,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
6LU490472P812Q048R,102,116,2017-08-01,6161-0773-138,4652-7758-422,415591,91430.02,MYR,0.22,This was a transaction made to a freelancer,2017-03-01,0
2TU793584Q473M975F,102,116,2017-09-01,6161-0773-138,7582-5237-047,659531,145096.82,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4SP930327P150R949I,102,116,2017-10-01,6161-0773-138,1404-6803-057,751096,165241.12,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
0HQ994158S167X047S,102,116,2017-11-01,6161-0773-138,5431-8076-366,147648,32482.56,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
9SI586258K517Q169O,102,116,2017-12-01,6161-0773-138,9975-0572-886,908131,199788.82,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
1IR516719T858C539Y,102,116,2018-01-01,6161-0773-138,1826-3244-457,463110,101884.2,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
2XD282009H874A487R,102,116,2018-02-01,6161-0773-138,1373-4166-311,539083,118598.26,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4KK100016C896E605E,102,116,2018-03-01,6161-0773-138,8003-1464-483,307290,67603.8,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
1KZ588261T392S527P,102,116,2018-04-01,6161-0773-138,7703-6885-245,346860,76309.2,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
5PK616403G108D672C,102,116,2018-05-01,6161-0773-138,3794-5251-130,650722,143158.84,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
8KS527527Q914V088V,102,116,2018-06-01,6161-0773-138,7651-8952-057,568409,125049.98,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4JV647763D293O257J,102,117,2016-01-01,7226-3782-765,1256-1486-482,653723,143819.06,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
9JR208040H101K963K,102,117,2016-02-01,7226-3782-765,7849-0285-105,557352,122617.44,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
2YR855622E040E250R,102,117,2016-03-01,7226-3782-765,1640-7041-491,822855,181028.1,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
2GQ352545Q015P362I,102,117,2016-04-01,7226-3782-765,3809-1078-254,205796,45275.12,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
6UM219119G159Q169I,102,117,2016-05-01,7226-3782-765,1097-6582-590,741819,163200.18,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
1DQ758899H967X286Z,102,117,2016-06-01,7226-3782-765,1760-1852-698,528457,116260.54,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4ZI726288S645Y655I,102,117,2016-07-01,7226-3782-765,1970-4555-899,603435,132755.7,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4HB641396U815C716O,102,117,2016-08-01,7226-3782-765,1838-5694-849,707845,155725.9,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
0YK450038L303U288W,102,117,2016-09-01,7226-3782-765,8876-8024-429,251724,55379.28,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
7IA733333C295R038A,102,117,2016-10-01,7226-3782-765,1624-0742-062,462978,101855.16,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
9QT329179P369K329T,102,117,2016-11-01,7226-3782-765,5814-8777-951,576639,126860.58,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4FJ436589O611F370O,102,117,2016-12-01,7226-3782-765,6988-3552-298,408829,89942.38,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4DZ609952F548O359Y,102,117,2017-01-01,7226-3782-765,5950-8732-002,550097,121021.34,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
5JO274562Z263O343Y,102,117,2017-02-01,7226-3782-765,9328-2377-226,400723,88159.06,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
8DG399849G451Z660H,102,117,2017-03-01,7226-3782-765,5829-4949-365,524008,115281.76,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
8MJ994248K672U140Q,102,117,2017-04-01,7226-3782-765,6161-0773-138,544363,119759.86,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4SS612887S841U812K,102,117,2017-05-01,7226-3782-765,7226-3782-765,589023,129585.06,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
3MC155396D218J911E,102,117,2017-06-01,7226-3782-765,1196-8648-189,529464,116482.08,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
7KK303386B105Q760F,102,117,2017-07-01,7226-3782-765,8441-9106-593,391152,86053.44,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
3KZ405964A555K783N,102,117,2017-08-01,7226-3782-765,4652-7758-422,803127,803127,USD,1,Following was a salary transaction,2017-03-01,0
4BK088694R154K889G,102,117,2017-09-01,7226-3782-765,7582-5237-047,37329,37329,USD,1,Following was a salary transaction,2017-03-01,0
5AL920831S222Z634D,102,117,2017-10-01,7226-3782-765,1404-6803-057,805645,805645,USD,1,Following was a salary transaction,2017-03-01,0
6JT017010C862Z203F,102,117,2017-11-01,7226-3782-765,5431-8076-366,269892,269892,USD,1,Following was a salary transaction,2017-03-01,0
2FA583044N665C585Z,102,117,2017-12-01,7226-3782-765,9975-0572-886,402217,402217,USD,1,Following was a salary transaction,2017-03-01,0
1CB181265L396J520Q,102,117,2018-01-01,7226-3782-765,1826-3244-457,855693,855693,USD,1,Following was a salary transaction,2017-03-01,0
8PI775339W435S529P,102,117,2018-02-01,7226-3782-765,1373-4166-311,193062,193062,USD,1,Following was a salary transaction,2017-03-01,0
6VY280465D512C649S,102,117,2018-03-01,7226-3782-765,8003-1464-483,341350,341350,USD,1,Following was a salary transaction,2017-03-01,0
9CE815986E154L983P,102,117,2018-04-01,7226-3782-765,7703-6885-245,106291,106291,USD,1,Following was a salary transaction,2017-03-01,0
1HK376435L667M919F,102,117,2018-05-01,7226-3782-765,3794-5251-130,512835,512835,USD,1,Following was a salary transaction,2017-03-01,0
2AR175092G673E117F,102,117,2018-06-01,7226-3782-765,7651-8952-057,24470,24470,USD,1,Following was a salary transaction,2017-03-01,0
9OI892860E144T049Z,102,118,2016-01-01,1196-8648-189,1256-1486-482,654707,654707,USD,1,Following was a salary transaction,2017-03-01,0
7IU542610J344Q637V,102,118,2016-02-01,1196-8648-189,7849-0285-105,539282,539282,USD,1,Following was a salary transaction,2017-03-01,0
6TQ962852H857R109Q,102,118,2016-03-01,1196-8648-189,1640-7041-491,985974,985974,USD,1,Following was a salary transaction,2017-03-01,0
8LW250202I732W756T,102,118,2016-04-01,1196-8648-189,3809-1078-254,938386,938386,USD,1,Following was a salary transaction,2017-03-01,0
3YL658523B945C589S,102,118,2016-05-01,1196-8648-189,1097-6582-590,449852,449852,USD,1,Following was a salary transaction,2017-03-01,0
2LQ935156F764R502T,102,118,2016-06-01,1196-8648-189,1760-1852-698,81237,81237,USD,1,Following was a salary transaction,2017-03-01,0
2UN047294C566J242S,102,118,2016-07-01,1196-8648-189,1970-4555-899,451661,451661,USD,1,Following was a salary transaction,2017-03-01,0
3MK613129Z913A784G,102,118,2016-08-01,1196-8648-189,1838-5694-849,882802,882802,USD,1,Following was a salary transaction,2017-03-01,0
5PR195146B240H342X,102,118,2016-09-01,1196-8648-189,8876-8024-429,357799,357799,USD,1,Following was a salary transaction,2017-03-01,0
2NG978279R268H084Z,102,118,2016-10-01,1196-8648-189,1624-0742-062,215802,215802,USD,1,Following was a salary transaction,2017-03-01,0
2AK656165J705N873D,102,118,2016-11-01,1196-8648-189,5814-8777-951,845248,845248,USD,1,Following was a salary transaction,2017-03-01,0
0PD749949K043C767Z,102,118,2016-12-01,1196-8648-189,6988-3552-298,65346,65346,USD,1,Following was a salary transaction,2017-03-01,0
2AM208232P492S347Z,102,118,2017-01-01,1196-8648-189,5950-8732-002,632737,632737,USD,1,Following was a salary transaction,2017-03-01,0
8TU657481O255J213F,102,118,2017-02-01,1196-8648-189,9328-2377-226,12010,12010,USD,1,Following was a salary transaction,2017-03-01,0
0DM435436S289Y667L,102,118,2017-03-01,1196-8648-189,5829-4949-365,886712,886712,USD,1,Following was a salary transaction,2017-03-01,0
2FS235349S534F746L,102,118,2017-04-01,1196-8648-189,6161-0773-138,713579,713579,USD,1,Following was a salary transaction,2017-03-01,0
0KR468544W336H193G,102,118,2017-05-01,1196-8648-189,7226-3782-765,497759,497759,USD,1,Following was a salary transaction,2017-03-01,0
9FH820145S016B531S,102,118,2017-06-01,1196-8648-189,1196-8648-189,793039,793039,USD,1,This was a loan installment,2017-03-01,0
6JI213901K892J426M,102,118,2017-07-01,1196-8648-189,8441-9106-593,616817,616817,USD,1,This was a loan installment,2017-03-01,0
9LF465353K300B366O,102,118,2017-08-01,1196-8648-189,4652-7758-422,819279,819279,USD,1,This was a loan installment,2017-03-01,0
0ZR450559O821L207J,102,118,2017-09-01,1196-8648-189,7582-5237-047,256307,256307,USD,1,This was a loan installment,2017-03-01,0
3QG918027R647I481V,102,118,2017-10-01,1196-8648-189,1404-6803-057,785632,785632,USD,1,This was a loan installment,2017-03-01,0
5AN100440J952R736O,102,118,2017-11-01,1196-8648-189,5431-8076-366,406815,406815,USD,1,This was a loan installment,2017-03-01,0
2JC094459C541P646B,102,118,2017-12-01,1196-8648-189,9975-0572-886,91507,91507,USD,1,This was a loan installment,2017-03-01,0
9ZP431163Y807Y909Y,102,118,2018-01-01,1196-8648-189,1826-3244-457,461363,461363,USD,1,This was a loan installment,2017-03-01,0
9LY166655I427P301N,102,118,2018-02-01,1196-8648-189,1373-4166-311,796244,796244,USD,1,This was a loan installment,2017-03-01,0
1ZL110440A660N325J,102,118,2018-03-01,1196-8648-189,8003-1464-483,48044,48044,USD,1,This was a loan installment,2017-03-01,0
5RV299348S246X617V,102,118,2018-04-01,1196-8648-189,7703-6885-245,861337,861337,USD,1,This was a loan installment,2017-03-01,0
7FS337086R186R446B,102,118,2018-05-01,1196-8648-189,3794-5251-130,494050,494050,USD,1,This was a loan installment,2017-03-01,0
1FB570961F709O839T,102,118,2018-06-01,1196-8648-189,7651-8952-057,567818,567818,USD,1,This was a loan installment,2017-03-01,0
6DR951333Z760R759K,102,119,2016-01-01,8441-9106-593,1256-1486-482,240721,240721,USD,1,This was a loan installment,2017-03-01,0
9GM377238E439O410J,102,119,2016-02-01,8441-9106-593,7849-0285-105,173521,173521,USD,1,This was a loan installment,2017-03-01,0
6ID369170M576O950G,102,119,2016-03-01,8441-9106-593,1640-7041-491,952749,952749,USD,1,This was a loan installment,2017-03-01,0
6IM277580D347G118E,102,119,2016-04-01,8441-9106-593,3809-1078-254,344417,344417,USD,1,This was a loan installment,2017-03-01,0
1PK185835C827J329P,102,119,2016-05-01,8441-9106-593,1097-6582-590,921823,921823,USD,1,This was a loan installment,2017-03-01,0
8OI499453Q026N421Q,102,119,2016-06-01,8441-9106-593,1760-1852-698,147712,147712,USD,1,This was a loan installment,2017-03-01,0
3UA113464Y897E890Q,102,119,2016-07-01,8441-9106-593,1970-4555-899,673290,673290,USD,1,This was a loan installment,2017-03-01,0
2TR944723I500I972T,102,119,2016-08-01,8441-9106-593,1838-5694-849,284619,284619,USD,1,This was a loan installment,2017-03-01,0
8KA942139A546A922P,102,119,2016-09-01,8441-9106-593,8876-8024-429,368250,368250,USD,1,This was a loan installment,2017-03-01,0
3MU035845B248K877X,102,119,2016-10-01,8441-9106-593,1624-0742-062,127738,127738,USD,1,This was a loan installment,2017-03-01,0
6OF381358J743L814V,102,119,2016-11-01,8441-9106-593,5814-8777-951,323813,323813,USD,1,This was a loan installment,2017-03-01,0
6ZV990571C316O582S,102,119,2016-12-01,8441-9106-593,6988-3552-298,557785,557785,USD,1,This was a loan installment,2017-03-01,0
4KU147964X842H200T,102,119,2017-01-01,8441-9106-593,5950-8732-002,862963,862963,USD,1,This was a loan installment,2017-03-01,0
5PS156858Q968J668T,102,119,2017-02-01,8441-9106-593,9328-2377-226,450985,450985,USD,1,This was a loan installment,2017-03-01,0
2NL026038P379L528K,102,119,2017-03-01,8441-9106-593,5829-4949-365,384057,384057,USD,1,This was a loan installment,2017-03-01,0
8BT140588Z765Q816P,102,119,2017-04-01,8441-9106-593,6161-0773-138,63972,63972,USD,1,This was a credit card statement repayment,2017-03-01,0
3UC268007L007U672S,102,119,2017-05-01,8441-9106-593,7226-3782-765,206025,206025,USD,1,This was a credit card statement repayment,2017-03-01,0
5DE078329V159P027C,102,119,2017-06-01,8441-9106-593,1196-8648-189,538373,538373,USD,1,This was a credit card statement repayment,2017-03-01,0
2LN057641D409Q959E,102,119,2017-07-01,8441-9106-593,8441-9106-593,17350,17350,USD,1,This was a credit card statement repayment,2017-03-01,0
5TU226637S594Z924R,102,119,2017-08-01,8441-9106-593,4652-7758-422,669587,669587,USD,1,This was a credit card statement repayment,2017-03-01,0
7DB799269L062B718I,102,119,2017-09-01,8441-9106-593,7582-5237-047,225273,225273,USD,1,This was a credit card statement repayment,2017-03-01,0
6FM578300B140H945G,102,119,2017-10-01,8441-9106-593,1404-6803-057,893642,893642,USD,1,This was a credit card statement repayment,2017-03-01,0
6FW741074P442S245G,102,119,2017-11-01,8441-9106-593,5431-8076-366,375927,375927,USD,1,This was a credit card statement repayment,2017-03-01,0
2MC888157O762I474B,102,119,2017-12-01,8441-9106-593,9975-0572-886,284688,284688,USD,1,This was a credit card statement repayment,2017-03-01,0
3SZ031080L766S767S,102,119,2018-01-01,8441-9106-593,1826-3244-457,204508,204508,USD,1,This was a credit card statement repayment,2017-03-01,0
5PP616265O136R069Q,102,119,2018-02-01,8441-9106-593,1373-4166-311,594433,594433,USD,1,This was a credit card statement repayment,2017-03-01,0
